                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                0.89708,                0.51058,                0.83078,                0.87626,                0.97401,                 0.9629,                0.75193,                0.80995,                  42.56,                0.73686,             0.00074347,             0.00074347,             0.00074347
                     37,                0.90189,                0.50581,                0.83048,                0.87523,                0.97363,                0.96252,                0.75979,                0.76577,                 38.155,                0.73076,             0.00072973,             0.00072973,             0.00072973
                     38,                0.88851,                0.50146,                0.82874,                0.87549,                 0.9735,                0.96606,                0.76741,                0.75004,                 39.737,                 0.7289,             0.00071576,             0.00071576,             0.00071576
                     39,                0.89434,                0.49878,                0.83049,                0.87733,                0.97291,                0.96381,                0.75761,                0.77801,                  38.69,                0.73163,             0.00070159,             0.00070159,             0.00070159
                     40,                0.89457,                0.50301,                0.82997,                 0.8764,                0.97447,                0.96462,                0.76466,                0.74843,                 41.116,                0.72924,             0.00068722,             0.00068722,             0.00068722
                     41,                0.88578,                0.49888,                0.82964,                0.87618,                0.97377,                  0.971,                 0.7727,                0.74232,                 40.219,                 0.7292,             0.00067268,             0.00067268,             0.00067268
                     42,                0.88501,                 0.4967,                0.82844,                0.87837,                0.97228,                 0.9716,                0.77694,                0.74566,                 39.496,                0.72905,             0.00065796,             0.00065796,             0.00065796
                     43,                0.88734,                0.49732,                0.82819,                0.87747,                0.97439,                0.97124,                0.76566,                0.76476,                 43.312,                0.73095,              0.0006431,              0.0006431,              0.0006431
                     44,                0.87895,                0.49211,                0.82706,                0.87673,                0.97537,                0.97108,                0.77396,                0.74673,                 42.075,                0.72803,              0.0006281,              0.0006281,              0.0006281
                     45,                0.88163,                0.48787,                  0.828,                0.87659,                0.97551,                0.97085,                0.77598,                0.74036,                 41.034,                0.72826,             0.00061298,             0.00061298,             0.00061298
                     46,                0.87732,                0.49094,                0.82809,                0.87683,                0.97576,                0.97054,                0.77619,                0.74387,                 40.702,                0.72862,             0.00059775,             0.00059775,             0.00059775
                     47,                0.87755,                0.48393,                0.82761,                0.87649,                0.97511,                0.97211,                0.77543,                0.74369,                 41.744,                0.72836,             0.00058244,             0.00058244,             0.00058244
                     48,                0.87331,                0.48648,                0.82707,                0.87749,                0.97506,                0.97432,                0.78023,                0.74074,                 40.761,                0.72805,             0.00056704,             0.00056704,             0.00056704
                     49,                0.87114,                0.48344,                0.82644,                0.87678,                0.97603,                0.96801,                0.77126,                0.74166,                 41.516,                0.72776,             0.00055158,             0.00055158,             0.00055158
                     50,                0.86363,                 0.4766,                0.82592,                0.87841,                0.97581,                0.96626,                0.76838,                0.74337,                  43.14,                0.72752,             0.00053608,             0.00053608,             0.00053608
                     51,                 0.8602,                0.47619,                 0.8254,                0.87713,                0.97648,                0.97063,                 0.7774,                0.73751,                 42.312,                 0.7271,             0.00052055,             0.00052055,             0.00052055
                     52,                0.86531,                0.47701,                 0.8246,                0.87776,                 0.9769,                 0.9722,                0.77868,                 0.7384,                 42.086,                0.72736,               0.000505,               0.000505,               0.000505
                     53,                0.86049,                0.47599,                0.82531,                0.87826,                0.97604,                0.97237,                 0.7798,                 0.7346,                 42.847,                0.72727,             0.00048945,             0.00048945,             0.00048945
                     54,                0.85471,                0.46992,                0.82376,                0.87868,                0.97618,                0.97407,                0.78081,                0.73628,                 42.889,                0.72713,             0.00047392,             0.00047392,             0.00047392
                     55,                0.85679,                0.46948,                0.82421,                0.87954,                0.97485,                0.97546,                0.78279,                0.73246,                 42.704,                0.72693,             0.00045842,             0.00045842,             0.00045842
                     56,                0.85131,                0.46669,                0.82355,                0.87986,                0.97441,                0.97446,                0.78178,                0.73365,                 42.895,                0.72698,             0.00044296,             0.00044296,             0.00044296
                     57,                0.85244,                0.46859,                0.82466,                0.87939,                0.97539,                0.97327,                0.78197,                0.72996,                 43.201,                0.72656,             0.00042756,             0.00042756,             0.00042756
                     58,                0.85014,                0.46409,                0.82421,                0.87882,                0.97567,                0.97095,                0.78018,                0.72893,                 43.319,                0.72655,             0.00041225,             0.00041225,             0.00041225
