                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     38,                 0.8315,                0.44264,                0.84355,                0.88012,                0.98396,                0.90942,                 0.7149,                0.80563,                 60.013,                0.73208,              0.0071576,              0.0071576,              0.0071576
                     39,                0.83033,                0.43955,                0.84559,                0.87994,                0.98416,                0.95473,                0.75203,                0.80057,                 59.546,                0.73154,              0.0070159,              0.0070159,              0.0070159
                     40,                0.83086,                0.44011,                0.84367,                0.88018,                0.98469,                0.93609,                0.73719,                0.80003,                 59.978,                0.73137,              0.0068722,              0.0068722,              0.0068722
                     41,                0.82544,                0.43557,                0.84349,                0.87844,                0.98546,                0.96248,                0.76265,                0.78412,                 60.273,                0.72948,              0.0067268,              0.0067268,              0.0067268
                     42,                0.82468,                 0.4373,                0.84322,                0.87945,                0.98527,                0.95679,                0.75779,                0.78232,                   59.1,                0.72934,              0.0065796,              0.0065796,              0.0065796
                     43,                0.82291,                 0.4361,                 0.8431,                0.87926,                0.98548,                0.93167,                0.73617,                0.79207,                 59.907,                0.73066,               0.006431,               0.006431,               0.006431
                     44,                0.82008,                0.43183,                0.84211,                0.87849,                0.98667,                0.94461,                0.75013,                 0.7754,                 59.243,                0.72895,               0.006281,               0.006281,               0.006281
                     45,                0.81605,                0.43035,                0.84185,                0.87896,                0.98517,                0.94142,                0.74778,                0.77238,                  59.63,                0.72825,              0.0061298,              0.0061298,              0.0061298
                     46,                0.81219,                0.42932,                 0.8412,                0.87985,                0.98558,                0.92883,                0.73866,                0.76731,                 58.951,                 0.7279,              0.0059775,              0.0059775,              0.0059775
                     47,                 0.8076,                0.42522,                0.84032,                0.87964,                0.98642,                 0.9492,                0.75421,                 0.7728,                 59.221,                0.72822,              0.0058244,              0.0058244,              0.0058244
                     48,                0.80533,                0.42384,                0.83986,                0.87958,                0.98617,                0.93228,                0.74106,                0.77945,                 60.418,                0.72892,              0.0056704,              0.0056704,              0.0056704
                     49,                0.80277,                0.42257,                0.84049,                0.87965,                0.98573,                0.93605,                0.74448,                0.78245,                 60.961,                0.72874,              0.0055158,              0.0055158,              0.0055158
                     50,                0.79624,                0.41744,                0.83997,                0.88026,                0.98566,                 0.9494,                0.75335,                0.78965,                 60.726,                0.72955,              0.0053608,              0.0053608,              0.0053608
                     51,                0.79487,                0.41696,                 0.8383,                0.87914,                0.98554,                 0.9564,                0.76232,                0.77334,                 60.277,                0.72804,              0.0052055,              0.0052055,              0.0052055
                     52,                0.79577,                0.41806,                 0.8366,                0.87974,                 0.9855,                0.96551,                0.77279,                0.76322,                 59.931,                0.72698,                0.00505,                0.00505,                0.00505
                     53,                0.79185,                0.41495,                0.83811,                0.87982,                0.98592,                0.95118,                0.75991,                0.76204,                 59.805,                0.72689,              0.0048945,              0.0048945,              0.0048945
                     54,                0.78508,                0.41133,                0.83629,                0.88066,                0.98462,                0.94535,                0.75485,                0.76142,                 60.179,                0.72657,              0.0047392,              0.0047392,              0.0047392
                     55,                0.78658,                0.41016,                0.83821,                0.88067,                0.98505,                0.94676,                0.75622,                 0.7617,                 61.211,                0.72634,              0.0045842,              0.0045842,              0.0045842
                     56,                 0.7794,                0.40774,                0.83415,                0.88034,                0.98457,                 0.9576,                0.76471,                0.76467,                 61.973,                0.72637,              0.0044296,              0.0044296,              0.0044296
                     57,                0.78165,                0.40832,                0.83629,                0.88077,                0.98492,                 0.9682,                0.77699,                0.76141,                 61.771,                0.72616,              0.0042756,              0.0042756,              0.0042756
                     58,                0.77534,                0.40306,                0.83489,                 0.8808,                0.98546,                0.97128,                 0.7818,                0.75278,                  61.71,                0.72562,              0.0041225,              0.0041225,              0.0041225
                     59,                0.77162,                0.40244,                0.83478,                0.88094,                0.98598,                0.97167,                0.78151,                 0.7506,                 61.458,                0.72538,              0.0039702,              0.0039702,              0.0039702
                     60,                0.76782,                0.40081,                0.83263,                0.88031,                0.98649,                0.96692,                0.77488,                0.75145,                 61.912,                0.72557,               0.003819,               0.003819,               0.003819
                     61,                0.76953,                 0.4005,                0.83436,                0.88042,                0.98651,                0.95942,                 0.7696,                0.74907,                 62.095,                0.72552,               0.003669,               0.003669,               0.003669
                     62,                0.76466,                0.39798,                0.83399,                0.88042,                0.98646,                 0.9602,                 0.7702,                0.74974,                 62.114,                0.72544,              0.0035204,              0.0035204,              0.0035204
                     63,                0.75945,                0.39347,                0.83288,                0.88052,                0.98655,                0.95819,                0.76881,                0.75043,                 62.423,                0.72538,              0.0033732,              0.0033732,              0.0033732
                     64,                0.76168,                0.39396,                0.83164,                0.88053,                 0.9866,                0.96109,                0.77192,                0.75003,                 62.657,                0.72519,              0.0032278,              0.0032278,              0.0032278
                     65,                0.75439,                0.39121,                0.82966,                0.88038,                0.98654,                0.96309,                0.77342,                0.74903,                 62.453,                0.72511,              0.0030841,              0.0030841,              0.0030841
                     66,                0.75534,                0.38908,                 0.8331,                0.88065,                0.98603,                0.96547,                0.77495,                0.75002,                 62.326,                0.72523,              0.0029424,              0.0029424,              0.0029424
                     67,                 0.7516,                0.38874,                0.83083,                0.88078,                0.98634,                0.96373,                0.77382,                0.74944,                 62.443,                0.72515,              0.0028027,              0.0028027,              0.0028027
                     68,                0.74808,                0.38576,                0.82982,                0.88071,                0.98653,                 0.9645,                0.77522,                 0.7484,                 62.718,                0.72516,              0.0026653,              0.0026653,              0.0026653
                     69,                0.74207,                0.38211,                0.82969,                0.88094,                0.98645,                  0.963,                0.77494,                 0.7483,                 62.872,                0.72518,              0.0025302,              0.0025302,              0.0025302
                     70,                0.74583,                0.38564,                0.82906,                0.88084,                0.98661,                0.96264,                0.77517,                0.74908,                 63.068,                0.72525,              0.0023977,              0.0023977,              0.0023977
                     71,                0.73933,                0.38131,                0.82854,                  0.881,                0.98669,                0.96401,                0.77597,                0.75052,                 63.166,                0.72537,              0.0022677,              0.0022677,              0.0022677
                     72,                0.74052,                  0.379,                0.82898,                0.88092,                0.98657,                0.96508,                0.77728,                0.75035,                 63.242,                0.72538,              0.0021405,              0.0021405,              0.0021405
                     73,                0.73687,                 0.3782,                0.82726,                 0.8808,                0.98641,                0.96404,                0.77666,                0.74894,                 63.368,                0.72532,              0.0020161,              0.0020161,              0.0020161
                     74,                0.73071,                0.37512,                0.82714,                0.88075,                 0.9865,                0.96231,                 0.7755,                0.74679,                 63.497,                0.72513,              0.0018948,              0.0018948,              0.0018948
                     75,                0.73011,                0.37401,                0.82554,                0.88043,                0.98686,                0.96093,                0.77474,                0.74562,                 63.484,                0.72497,              0.0017765,              0.0017765,              0.0017765
                     76,                0.73299,                0.37369,                0.82695,                0.88036,                0.98699,                0.96089,                 0.7751,                0.74498,                 63.392,                0.72487,              0.0016615,              0.0016615,              0.0016615
                     77,                0.72593,                0.36994,                0.82603,                0.88035,                0.98699,                0.95922,                0.77449,                0.74414,                 63.418,                0.72477,              0.0015498,              0.0015498,              0.0015498
                     78,                0.72447,                 0.3697,                0.82542,                0.88041,                0.98688,                 0.9597,                0.77527,                0.74377,                  63.43,                0.72473,              0.0014416,              0.0014416,              0.0014416
                     79,                0.72567,                0.37175,                0.82569,                0.88047,                0.98682,                0.96022,                0.77537,                0.74393,                 63.391,                0.72471,               0.001337,               0.001337,               0.001337
                     80,                0.72111,                0.36691,                0.82536,                0.88038,                 0.9869,                0.96109,                0.77604,                0.74357,                 63.346,                0.72464,               0.001236,               0.001236,               0.001236
                     81,                0.71449,                0.36285,                0.82367,                0.88065,                0.98684,                0.96096,                0.77611,                0.74381,                 63.376,                0.72464,              0.0011387,              0.0011387,              0.0011387
                     82,                0.71311,                0.36247,                0.82347,                 0.8809,                0.98644,                0.96112,                0.77619,                0.74384,                 63.376,                0.72464,              0.0010454,              0.0010454,              0.0010454
                     83,                0.71223,                0.36088,                0.82498,                0.88102,                0.98647,                0.96075,                0.77608,                0.74335,                 63.453,                0.72457,             0.00095595,             0.00095595,             0.00095595
                     84,                0.70997,                0.35935,                0.82466,                0.88101,                0.98643,                0.96222,                 0.7776,                0.74292,                 63.435,                0.72449,             0.00087058,             0.00087058,             0.00087058
                     85,                0.71033,                0.35964,                0.82509,                0.88099,                 0.9863,                0.96288,                0.77843,                0.74263,                 63.449,                0.72445,             0.00078933,             0.00078933,             0.00078933
                     86,                0.70667,                0.35884,                0.82307,                0.88098,                0.98643,                0.96381,                0.77916,                0.74213,                  63.46,                0.72441,             0.00071228,             0.00071228,             0.00071228
                     87,                0.70475,                0.35643,                0.82274,                0.88089,                0.98648,                0.96412,                0.77981,                0.74179,                 63.557,                0.72438,             0.00063952,             0.00063952,             0.00063952
                     88,                0.70659,                0.35763,                0.82258,                0.88082,                0.98648,                0.96451,                0.78002,                0.74169,                 63.607,                0.72438,             0.00057111,             0.00057111,             0.00057111
                     89,                0.70382,                0.35609,                 0.8221,                 0.8807,                0.98655,                 0.9653,                0.78086,                 0.7414,                 63.656,                0.72436,             0.00050711,             0.00050711,             0.00050711
                     90,                0.70115,                0.35458,                0.82193,                0.88074,                0.98657,                0.96578,                0.78146,                0.74151,                 63.713,                0.72439,             0.00044761,             0.00044761,             0.00044761
                     91,                0.73673,                0.36786,                0.85008,                0.88066,                0.98672,                0.96515,                0.78112,                0.74199,                 63.749,                0.72444,             0.00039264,             0.00039264,             0.00039264
                     92,                0.72842,                0.36526,                0.84717,                0.88073,                0.98671,                0.96535,                0.78076,                0.74182,                 63.778,                0.72443,             0.00034227,             0.00034227,             0.00034227
                     93,                0.72445,                0.36121,                0.84851,                0.88066,                0.98676,                0.96564,                0.78121,                 0.7417,                 63.784,                0.72439,             0.00029655,             0.00029655,             0.00029655
                     94,                0.72047,                0.35996,                0.84631,                0.88054,                0.98678,                0.96597,                0.78156,                0.74137,                 63.799,                0.72435,             0.00025551,             0.00025551,             0.00025551
                     95,                  0.719,                0.35946,                0.84576,                0.88065,                0.98663,                0.96658,                0.78233,                0.74118,                  63.81,                0.72433,             0.00021921,             0.00021921,             0.00021921
                     96,                0.71487,                 0.3574,                0.84575,                0.88043,                0.98671,                0.96739,                0.78298,                0.74118,                 63.822,                 0.7243,             0.00018768,             0.00018768,             0.00018768
                     97,                0.71591,                0.35839,                0.84561,                0.88052,                0.98677,                0.96803,                0.78368,                 0.7413,                 63.882,                 0.7243,             0.00016094,             0.00016094,             0.00016094
                     98,                0.71367,                 0.3559,                0.84623,                0.88054,                0.98679,                0.96843,                 0.7839,                0.74141,                 63.918,                0.72431,             0.00013903,             0.00013903,             0.00013903
                     99,                0.71119,                0.35488,                0.84526,                0.88058,                0.98686,                0.96884,                0.78435,                 0.7415,                 64.012,                 0.7243,             0.00012197,             0.00012197,             0.00012197
                    100,                0.70581,                0.35326,                0.84342,                0.88057,                0.98685,                0.96933,                0.78446,                0.74156,                 64.093,                0.72432,             0.00010977,             0.00010977,             0.00010977
