                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                0.59864,                0.31306,                0.80488,                0.88039,                0.98651,                 0.9233,                0.74196,                0.72881,                 68.971,                0.72626,              0.0072973,              0.0072973,              0.0072973
                     38,                 0.5957,                0.31095,                0.80405,                0.88287,                0.98463,                0.93548,                 0.7547,                0.72692,                 69.541,                0.72547,              0.0071576,              0.0071576,              0.0071576
                     39,                0.59402,                 0.3087,                0.80345,                0.88119,                0.98624,                0.94684,                0.75976,                  0.737,                 70.292,                0.72673,              0.0070159,              0.0070159,              0.0070159
                     40,                 0.5913,                0.30739,                0.80314,                0.88186,                0.98601,                0.93875,                 0.7576,                0.72802,                 69.687,                0.72607,              0.0068722,              0.0068722,              0.0068722
                     41,                0.58738,                0.30584,                0.80305,                0.88287,                0.98567,                0.93407,                0.75353,                0.72818,                  69.86,                0.72576,              0.0067268,              0.0067268,              0.0067268
                     42,                0.58395,                0.30378,                 0.8029,                0.88155,                0.98628,                0.92507,                0.74828,                 0.7308,                  71.58,                0.72604,              0.0065796,              0.0065796,              0.0065796
                     43,                0.58059,                0.30159,                0.80193,                0.88173,                0.98657,                0.93202,                0.75304,                0.72799,                 70.397,                0.72602,               0.006431,               0.006431,               0.006431
                     44,                0.57469,                0.29734,                 0.8017,                0.88236,                0.98678,                0.94467,                 0.7639,                0.73049,                 70.466,                0.72594,               0.006281,               0.006281,               0.006281
                     45,                0.57027,                0.29531,                0.80074,                0.88223,                0.98677,                0.94739,                0.76499,                0.73353,                   70.5,                0.72633,              0.0061298,              0.0061298,              0.0061298
                     46,                0.56579,                0.29273,                0.80149,                0.88181,                0.98736,                0.94614,                0.76252,                0.73674,                 70.388,                0.72678,              0.0059775,              0.0059775,              0.0059775
                     47,                0.56307,                0.29123,                0.80098,                0.88298,                0.98684,                0.94832,                0.76488,                0.73224,                 71.377,                0.72662,              0.0058244,              0.0058244,              0.0058244
                     48,                0.56086,                0.28918,                0.80095,                0.88264,                0.98656,                0.94784,                0.76507,                0.72926,                 72.319,                0.72625,              0.0056704,              0.0056704,              0.0056704
                     49,                 0.5552,                0.28629,                0.80031,                0.88237,                0.98663,                0.94982,                0.76756,                0.72964,                 72.769,                0.72608,              0.0055158,              0.0055158,              0.0055158
                     50,                0.55216,                 0.2851,                0.79978,                0.88285,                0.98645,                 0.9474,                  0.765,                0.73099,                 72.975,                0.72618,              0.0053608,              0.0053608,              0.0053608
                     51,                0.54913,                0.28265,                0.79995,                0.88243,                0.98625,                0.94506,                0.76402,                0.72883,                 73.317,                0.72628,              0.0052055,              0.0052055,              0.0052055
                     52,                0.54422,                0.28045,                0.79818,                 0.8809,                0.98851,                0.93735,                0.75715,                0.72801,                 74.177,                0.72647,                0.00505,                0.00505,                0.00505
                     53,                0.54268,                0.27956,                0.79862,                0.88184,                0.98795,                 0.9254,                0.74586,                0.73028,                 74.166,                0.72644,              0.0048945,              0.0048945,              0.0048945
                     54,                0.53869,                 0.2768,                0.79759,                0.88233,                0.98718,                0.92862,                0.74736,                0.73345,                 73.791,                0.72689,              0.0047392,              0.0047392,              0.0047392
                     55,                0.53364,                0.27538,                0.79777,                0.88208,                0.98759,                 0.9275,                0.74481,                0.73804,                 73.749,                0.72721,              0.0045842,              0.0045842,              0.0045842
                     56,                0.53193,                0.27265,                 0.7974,                0.88304,                0.98657,                0.92767,                0.74457,                 0.7397,                 73.843,                 0.7275,              0.0044296,              0.0044296,              0.0044296
                     57,                0.53239,                0.27201,                0.79776,                0.88203,                0.98774,                0.92621,                0.74378,                0.73655,                 73.989,                0.72757,              0.0042756,              0.0042756,              0.0042756
                     58,                0.52895,                0.26957,                0.79723,                0.88211,                0.98774,                0.92428,                0.74302,                0.73588,                 75.103,                0.72757,              0.0041225,              0.0041225,              0.0041225
                     59,                0.52765,                0.26966,                0.79731,                0.88178,                0.98789,                0.92576,                0.74399,                0.73595,                 75.134,                0.72746,              0.0039702,              0.0039702,              0.0039702
                     60,                0.52015,                0.26655,                 0.7965,                0.88183,                0.98779,                0.92677,                 0.7443,                0.73937,                  75.44,                0.72771,               0.003819,               0.003819,               0.003819
                     61,                0.51853,                0.26445,                0.79548,                 0.8821,                0.98748,                0.92685,                0.74453,                0.74046,                 75.574,                0.72773,               0.003669,               0.003669,               0.003669
                     62,                0.51506,                0.26204,                0.79608,                0.88184,                0.98764,                0.92673,                0.74454,                 0.7416,                 75.653,                0.72784,              0.0035204,              0.0035204,              0.0035204
                     63,                0.51056,                0.25994,                0.79569,                0.88229,                0.98697,                0.92699,                 0.7449,                0.74262,                 75.821,                0.72798,              0.0033732,              0.0033732,              0.0033732
                     64,                0.50799,                 0.2587,                0.79565,                0.88176,                0.98768,                0.92763,                0.74511,                0.74391,                 75.833,                0.72812,              0.0032278,              0.0032278,              0.0032278
                     65,                0.50595,                0.25789,                0.79537,                0.88081,                0.98822,                0.92834,                0.74581,                0.74538,                 75.923,                0.72826,              0.0030841,              0.0030841,              0.0030841
                     66,                0.50099,                0.25429,                0.79405,                0.88172,                0.98703,                0.92909,                0.74621,                0.74721,                 76.154,                0.72845,              0.0029424,              0.0029424,              0.0029424
                     67,                0.49909,                0.25322,                0.79457,                0.88208,                0.98682,                0.92827,                0.74514,                0.74811,                 76.426,                0.72854,              0.0028027,              0.0028027,              0.0028027
                     68,                0.49809,                0.25239,                0.79411,                  0.882,                0.98695,                0.92879,                0.74554,                0.74832,                 76.288,                0.72865,              0.0026653,              0.0026653,              0.0026653
                     69,                0.49603,                0.25071,                0.79389,                0.88092,                0.98831,                 0.9307,                0.74656,                0.75004,                  76.23,                0.72889,              0.0025302,              0.0025302,              0.0025302
                     70,                0.49093,                0.24906,                0.79397,                0.88068,                0.98813,                0.93228,                0.74813,                0.75018,                 76.375,                0.72903,              0.0023977,              0.0023977,              0.0023977
                     71,                0.48875,                0.24699,                 0.7941,                0.88299,                0.98543,                 0.9329,                 0.7482,                0.75125,                 76.514,                0.72924,              0.0022677,              0.0022677,              0.0022677
