                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     47,                0.74422,                0.37904,                0.80472,                0.88251,                0.98538,                0.96186,                0.78573,                0.70623,                 61.222,                0.72032,             0.00058244,             0.00058244,             0.00058244
                     48,                0.74114,                 0.3796,                0.80425,                 0.8835,                0.98459,                0.95843,                0.78184,                0.70446,                 61.227,                0.72017,             0.00056704,             0.00056704,             0.00056704
                     49,                0.74262,                0.37971,                0.80431,                0.88276,                0.98521,                   0.96,                0.78403,                0.70269,                 61.534,                0.71991,             0.00055158,             0.00055158,             0.00055158
                     50,                 0.7333,                0.37386,                0.80374,                0.88223,                0.98484,                0.96475,                0.78933,                0.70488,                 61.753,                0.71995,             0.00053608,             0.00053608,             0.00053608
                     51,                0.73468,                0.37486,                0.80387,                0.88389,                0.98295,                0.96607,                0.78983,                0.70395,                 61.732,                0.71982,             0.00052055,             0.00052055,             0.00052055
                     52,                0.72985,                0.37127,                0.80219,                0.88133,                0.98574,                0.96548,                0.78959,                0.70191,                 62.226,                0.71961,               0.000505,               0.000505,               0.000505
                     53,                0.73054,                0.37031,                0.80296,                 0.8822,                0.98576,                0.96266,                0.78663,                0.69933,                 62.386,                0.71948,             0.00048945,             0.00048945,             0.00048945
                     54,                0.72195,                0.36598,                0.80189,                0.88206,                0.98616,                0.96339,                0.78795,                0.69805,                 62.241,                0.71931,             0.00047392,             0.00047392,             0.00047392
                     55,                 0.7244,                 0.3654,                0.80233,                 0.8826,                0.98585,                0.96435,                0.78934,                 0.6983,                 62.459,                0.71933,             0.00045842,             0.00045842,             0.00045842
                     56,                0.72272,                0.36411,                0.80188,                0.88258,                0.98631,                0.96518,                0.79007,                0.70065,                 62.607,                0.71946,             0.00044296,             0.00044296,             0.00044296
                     57,                 0.7232,                0.36602,                0.80337,                0.88317,                0.98588,                0.96624,                0.79136,                0.70076,                 62.806,                0.71966,             0.00042756,             0.00042756,             0.00042756
                     58,                 0.7223,                0.36243,                0.80275,                0.88321,                0.98561,                 0.9669,                 0.7926,                 0.6965,                 62.756,                0.71946,             0.00041225,             0.00041225,             0.00041225
                     59,                0.71721,                0.35959,                0.80239,                0.88291,                0.98573,                0.96693,                0.79313,                0.69398,                 62.745,                0.71934,             0.00039702,             0.00039702,             0.00039702
                     60,                0.71334,                0.35927,                0.80081,                0.88287,                0.98582,                0.96802,                0.79454,                0.69349,                 62.512,                0.71938,              0.0003819,              0.0003819,              0.0003819
                     61,                0.71131,                 0.3573,                0.80251,                0.88266,                0.98612,                0.96916,                0.79474,                 0.6944,                 62.512,                0.71954,              0.0003669,              0.0003669,              0.0003669
                     62,                0.71159,                 0.3559,                0.80041,                0.88252,                0.98608,                0.96982,                0.79581,                0.69515,                 62.508,                0.71965,             0.00035204,             0.00035204,             0.00035204
                     63,                0.70709,                0.35492,                 0.7999,                0.88145,                0.98728,                0.96915,                0.79452,                0.69552,                 62.565,                0.71974,             0.00033732,             0.00033732,             0.00033732
                     64,                 0.7065,                0.35259,                 0.8005,                0.88106,                 0.9874,                0.97013,                0.79566,                0.69726,                 62.644,                0.71984,             0.00032278,             0.00032278,             0.00032278
                     65,                  0.704,                0.35233,                0.80007,                0.88172,                0.98699,                0.96976,                0.79588,                0.69813,                  62.81,                0.71981,             0.00030841,             0.00030841,             0.00030841
                     66,                0.69975,                0.34832,                0.80019,                0.88276,                0.98615,                0.96927,                0.79462,                0.69995,                 63.254,                0.71982,             0.00029424,             0.00029424,             0.00029424
                     67,                0.69981,                0.34832,                0.80018,                0.88224,                0.98645,                0.96925,                0.79431,                  0.701,                 63.452,                0.71986,             0.00028027,             0.00028027,             0.00028027
                     68,                0.69408,                0.34482,                0.79912,                0.88248,                0.98576,                0.96908,                0.79397,                0.70147,                 63.584,                0.71991,             0.00026653,             0.00026653,             0.00026653
                     69,                0.69365,                0.34312,                0.79971,                0.88231,                0.98591,                0.96981,                0.79445,                  0.701,                 63.616,                0.71991,             0.00025302,             0.00025302,             0.00025302
                     70,                0.69366,                0.34661,                  0.799,                0.88198,                0.98649,                0.96899,                0.79409,                0.70024,                 63.677,                0.71992,             0.00023977,             0.00023977,             0.00023977
                     71,                 0.6912,                0.34387,                0.79931,                 0.8816,                0.98657,                0.96859,                0.79415,                 0.6996,                 63.761,                0.71985,             0.00022677,             0.00022677,             0.00022677
                     72,                0.68552,                0.33919,                0.79883,                0.88152,                0.98667,                0.96832,                0.79476,                0.69913,                  63.93,                 0.7198,             0.00021405,             0.00021405,             0.00021405
                     73,                0.68438,                0.33637,                0.79838,                0.88232,                0.98616,                0.96883,                0.79476,                0.69972,                 64.067,                0.71985,             0.00020161,             0.00020161,             0.00020161
                     74,                0.68267,                0.33579,                0.79867,                 0.8819,                0.98666,                0.96888,                0.79514,                0.69993,                 64.149,                0.71988,             0.00018948,             0.00018948,             0.00018948
                     75,                0.68127,                0.33569,                0.79739,                0.88183,                0.98663,                0.96831,                 0.7944,                0.70081,                 64.295,                0.71996,             0.00017765,             0.00017765,             0.00017765
                     76,                0.67706,                0.33314,                0.79766,                0.88203,                0.98657,                0.96846,                0.79469,                0.70078,                 64.376,                0.71997,             0.00016615,             0.00016615,             0.00016615
                     77,                0.67695,                0.33214,                0.79758,                 0.8821,                0.98653,                0.96873,                0.79478,                0.70138,                 64.441,                0.72004,             0.00015498,             0.00015498,             0.00015498
                     78,                0.67126,                 0.3288,                0.79734,                0.88192,                0.98648,                0.96864,                0.79458,                0.70221,                 64.523,                0.72011,             0.00014416,             0.00014416,             0.00014416
                     79,                0.67489,                0.33032,                0.79777,                0.88267,                0.98517,                0.96871,                 0.7947,                0.70284,                 64.593,                0.72017,              0.0001337,              0.0001337,              0.0001337
                     80,                0.67168,                0.32827,                0.79719,                0.88257,                0.98509,                0.96901,                0.79484,                0.70345,                 64.627,                0.72024,              0.0001236,              0.0001236,              0.0001236
                     81,                0.66569,                0.32577,                0.79643,                0.88297,                0.98502,                0.96909,                0.79456,                0.70418,                 64.619,                 0.7203,             0.00011387,             0.00011387,             0.00011387
                     82,                0.66384,                0.32307,                0.79685,                0.88302,                0.98484,                0.96898,                 0.7943,                0.70448,                 64.649,                0.72035,             0.00010454,             0.00010454,             0.00010454
                     83,                0.66237,                0.32308,                0.79594,                0.88274,                0.98513,                0.96932,                0.79437,                0.70492,                 64.683,                 0.7204,             9.5595e-05,             9.5595e-05,             9.5595e-05
                     84,                0.66265,                 0.3206,                 0.7975,                0.88277,                0.98514,                0.96927,                0.79425,                0.70506,                 64.725,                0.72043,             8.7058e-05,             8.7058e-05,             8.7058e-05
                     85,                0.66145,                0.31999,                0.79751,                  0.882,                0.98626,                0.96916,                0.79395,                0.70557,                 64.731,                0.72049,             7.8933e-05,             7.8933e-05,             7.8933e-05
                     86,                0.65814,                0.31929,                0.79619,                0.88182,                0.98641,                0.96903,                0.79372,                0.70579,                 64.728,                0.72053,             7.1228e-05,             7.1228e-05,             7.1228e-05
                     87,                0.65563,                0.31878,                0.79492,                0.88189,                0.98628,                0.96893,                  0.794,                0.70582,                  64.78,                0.72053,             6.3952e-05,             6.3952e-05,             6.3952e-05
                     88,                0.65409,                0.31757,                0.79522,                0.88187,                0.98628,                0.96892,                0.79387,                0.70598,                 64.805,                0.72054,             5.7111e-05,             5.7111e-05,             5.7111e-05
                     89,                0.65157,                0.31575,                0.79566,                0.88194,                 0.9863,                0.96907,                0.79387,                0.70596,                 64.856,                0.72056,             5.0711e-05,             5.0711e-05,             5.0711e-05
